certamen;origen;fecha;anio;cerveceria;cerveza_ganadora;estilo;premio;medalla_base;tipo_premio;subcategoria;ciudad;pais
Copa Conquistadores - Chile;Nacional;2025-08;2025;Cuello Negro;CZECH LAGER CUELLO NEGRO;Bohemian Pilsener;Bronce;Bronce;Beer;Style;Valdivia;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Cuello Negro;Stout Cuello Negro;Export Stout;Plata;Plata;Beer;Style;Valdivia;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Cumbres Del Ranco;Porter Tequila;Baltic Porter;Plata;Plata;Beer;Style;Lago Ranco;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Cumbres Del Ranco (Colab. Con Barbudo Growler Valdivia Chile);Antu;South German Hefeweizen;Plata;Plata;Beer;Style;Lago Ranco;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Del Mago;MagicKölsch;Altbier;Bronce;Bronce;Beer;Style;Puerto Varas;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Elfo Del Bosque;Blonde Ale;Blonde Ale;Bronce;Bronce;Beer;Style;Valdivia;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Elfo Del Bosque;IRA;Irish Red Ale;Plata;Plata;Beer;Style;Valdivia;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Estación;Barrio Estación;Scottish Export Ale;Plata;Plata;Beer;Style;Cabrero;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Estación;Estación Andalien;Brown Porter;Plata;Plata;Beer;Style;Cabrero;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Estero;Flama;American Amber Lager;Plata;Plata;Beer;Style;Concepcion;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Eureka Brewlab;Funky Hoppy Party;Experimental Ipa;Oro;Oro;Beer;Style;Santiago;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Fario;fario ají verde;Chili Pepper Beer;Bronce;Bronce;Beer;Style;Coyhaique;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Ferisa;Belgian Strong Golden Ale - Ferisa;Belgian Strong Blonde Ale;Oro;Oro;Beer;Style;Santiago;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Ferisa;Imperial Stout - Ferisa;British Imperial Stout;Oro;Oro;Beer;Style;Santiago;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Independentzia;SexyIpa;American Pale Ale;Plata;Plata;Beer;Style;Coquimbo;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Indomable;Chorero Porter;Robust Porter;Bronce;Bronce;Beer;Style;Hualpen;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Indomable;Mocha Dick Barrel Aged;Wood Aged Beer;Bronce;Bronce;Beer;Style;Hualpen;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Indomable;Rey de la Araucania;Blonde Ale;Oro;Oro;Beer;Style;Hualpen;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Indomable;San Sebastian;Belgian Tripel;Bronce;Bronce;Beer;Style;Hualpen;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Jester;Manitoba;American Pale Ale;Oro;Oro;Beer;Style;Santiago;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Jester;Resinosa;Hazy Ipa;Plata;Plata;Beer;Style;Santiago;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Jolgorio;Cavancha;Gose;Bronce;Bronce;Beer;Style;Iquique;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Jolgorio;Menamora;Experimental Beer;Oro;Oro;Beer;Style;Iquique;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Jolgorio;Verde, Amarillo y Rojo;Chili Pepper Beer;Oro;Oro;Beer;Style;Iquique;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Kairos;Kairos Goodbye my Lover;British Imperial Stout;Bronce;Bronce;Beer;Style;Santiago;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Kairos;Kairos Pils;Italian Pilsener;Oro;Oro;Beer;Style;Santiago;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;La Grulla;Manchuria;Hazy Pale Ale;Oro;Oro;Beer;Style;Valdivia;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;La Grulla;Manchuria - Juicy or Hazy Pale Ale;Hazy Pale Ale;Best Style - Lupulada;Oro;Beer;Style;Valdivia;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Lifer;GAVIOTÍN MONJA;Wood Aged Beer;Oro;Oro;Beer;Style;Chimbarongo;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Lifer;GAVIOTÍN MONJA - Wood & Barrel Aged Beer;Wood Aged Beer;Best Style - Specialty Beer;Oro;Beer;Style;Chimbarongo;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Lifer;NUCO;Coffee Beer;Plata;Plata;Beer;Style;Chimbarongo;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Loa;EntreNubes Pale Lager;Munich Helles;Plata;Plata;Beer;Style;Quilicura;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Loa;Minga Loca West Coast IPA;Wc Ipa;Bronce;Bronce;Beer;Style;Quilicura;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Loa;Otra Ronda Amber Ale;American Amber Lager;Bronce;Bronce;Beer;Style;Quilicura;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Loa;Super Duty;Smoke Beer;Plata;Plata;Beer;Style;Quilicura;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Luthier;Desierto Summer Kölsch;Altbier;Oro;Oro;Beer;Style;Los Angeles;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Luthier;Luna Roja;Irish Red Ale;Oro;Oro;Beer;Style;Los Angeles;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Luthier;Mejor Cervecería Regional;NaN;Oro;Oro;Beer;Style;Los Angeles;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Mad Charlie's;Ambar 0;Sin Alcohol;Bronce;Bronce;Beer;Style;Valdivia;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Mad Charlie's;AMERICAN AMBER ALE;American Amber Lager;Oro;Oro;Beer;Style;Valdivia;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Mad Charlie's;German Leichtbier;German Leichtbier;Oro;Oro;Beer;Style;Valdivia;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Mad Charlie's;Mejor Cervecería Competencia;NaN;Best Brew - Copa;Oro;Brew.;Cup;Valdivia;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Mad Charlie's;WEST COAST IPA;Wc Ipa;Oro;Oro;Beer;Style;Valdivia;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Mahuida;Tropicosa;Wc Ipa;Plata;Plata;Beer;Style;Lautaro;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Mahuida (Colab. Con Ketri);Quíntuple 5K;Experimental Beer;Plata;Plata;Beer;Style;Lautaro;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Maltok (Colab. Con Delito_beer_co Y Cerveceria Vericcio);Piure Doppelbock;Experimental Beer;Bronce;Bronce;Beer;Style;Puerto Natales;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Nogg;Make It Better;Hazy Ipa;Bronce;Bronce;Beer;Style;Machali;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Nothus;Cero Caña;Sin Alcohol;Oro;Oro;Beer;Style;Valdivia;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Nothus;Lillo Stout;Coffee Beer;Oro;Oro;Beer;Style;Valdivia;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Pangue;Grape ALE LEONERA;Grape Ales;Plata;Plata;Beer;Style;Carampangue;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Perro Ovejero;American Barley Wine;American Barley Wine;Oro;Oro;Beer;Style;Punta Arenas;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Perro Ovejero;Berberis;Brett Beer;Oro;Oro;Beer;Style;Punta Arenas;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Sagitta;Amber Ale Sagitta;American Amber Lager;Bronce;Bronce;Beer;Style;Chillan;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Sagitta;Stout Sagitta;American Stout;Oro;Oro;Beer;Style;Chillan;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Santa Craft Ind.;Estación Golden;Blonde Ale;Plata;Plata;Beer;Style;Yumbel;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Strato;Made in garage;Scottish Export Ale;Bronce;Bronce;Beer;Style;Concepcion;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Toten;cerro chepe;Export Stout;Bronce;Bronce;Beer;Style;Chiguayante;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Toten;Sophia British strong;Strong Ale;Bronce;Bronce;Beer;Style;Chiguayante;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Trippy;MOKATRIP;Coffee Beer;Bronce;Bronce;Beer;Style;San Pedro de la Paz;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Trippy;NO RULES;Grape Ales;Bronce;Bronce;Beer;Style;San Pedro de la Paz;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Trippy (Colab. Con Cerveza Muster);BLOODY TRIP;American Fruit Beer;Bronce;Bronce;Beer;Style;San Pedro de la Paz;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Trippy (Colab. Con Cerveza Muster);MASSACRE DEL DIABLO;Chili Pepper Beer;Plata;Plata;Beer;Style;San Pedro de la Paz;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Tripulantes;Stout;Sweet Stout;Bronce;Bronce;Beer;Style;Puerto Montt;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Von Menzel;DULCE CRESPITA;Specialty Beer;Oro;Oro;Beer;Style;Parral;Chile
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;12 Brujas;Corazon De Brujas;Irish Red Ale;Plata;Plata;Beer;Style;Necochea;Argentina
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;12 Brujas;Hechizos Y Conjuros Sour;American Fruited Sour;Oro;Oro;Beer;Style;Necochea;Argentina
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;9 Tierras;Herbal Sweet Stout;Herb And Spice Beer;Bronce;Bronce;Beer;Style;Guarne;Colombia
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Abadía Deleuze;Dubbel;Dubbel;Plata;Plata;Beer;Style;Avellaneda;Argentina
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Abadía Deleuze;Quadrupel;Quadrupel;Oro;Oro;Beer;Style;Avellaneda;Argentina
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Água Do Monge;Saison Castanheira;Specialty Saison;Bronce;Bronce;Beer;Style;Guarapuava;Brasil
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Água Do Monge;Saison Niagara;Wild Beer;Oro;Oro;Beer;Style;Guarapuava;Brasil
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Antaño;Cafetera;Coffee Beer;Bronce;Bronce;Beer;Style;Cali;Colombia
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Artesanal Conceição;Conceição Dry Stout Coffee;Coffee Beer;Plata;Plata;Beer;Style;Linhares;Brasil
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Artesanal Conceição;Conceição Session Ipl;Session Beer;Oro;Oro;Beer;Style;Linhares;Brasil
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Artesanal Patrimonial;La Amargura;Robust Porter;Oro;Oro;Beer;Style;Santa Fe De Antioquia;Colombia
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Artesanal Patrimonial;La Santica;Herb And Spice Beer;Oro;Oro;Beer;Style;Santa Fe De Antioquia;Colombia
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Aurelia;Aurelia Stout;Irish Stout;Oro;Oro;Beer;Style;Asuncion;Paraguay
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Ava’i Artesanal (Colab. Simon Dice);Weissbier;Hefeweizen;Bronce;Bronce;Beer;Style;Itauguá;Paraguay
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Bajamar;46 - Comuna Mocha Stout;Coffee Stout;Plata;Plata;Beer;Style;Guayaquil;Ecuador
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Bajamar;Export Stout;Export Stout;Plata;Plata;Beer;Style;Guayaquil;Ecuador
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Bamberg;Eisbock Rauch;Smoke Beer;Bronce;Bronce;Beer;Style;Votorantim;Brasil
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Barbot Brewpub;Barbot Ezpeleta Scottish Ale;Scottish Export;Plata;Plata;Beer;Style;Colonia Del Sacramento;Uruguay
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Bichofeo Br.;Barbera;Fruit Lambic;Bronce;Bronce;Beer;Style;Resistencia;Argentina
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Bichofeo Br.;Frank The Tank;American Ipa;Bronce;Bronce;Beer;Style;Resistencia;Argentina
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Bichofeo Br.;Merlina B;Specialty Saison;Plata;Plata;Beer;Style;Resistencia;Argentina
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Bichofeo Br.;Petit Verdot;Fruit Lambic;Bronce;Bronce;Beer;Style;Resistencia;Argentina
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Bichofeo Br.;Torrontés;Experimental;Oro;Oro;Beer;Style;Resistencia;Argentina
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Birrini;Black Ipa;American Black Ale;Bronce;Bronce;Beer;Style;Asuncion;Paraguay
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Bodega Intrinsical;Bon Voyage;Wild Beer;Plata;Plata;Beer;Style;Santiago;Chile
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Bordelago;Carpintero Negro;Irish Stout;Bronce;Bronce;Beer;Style;Puerto Varas;Chile
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Bosques;Lenga;West Coast Ipa;Bronce;Bronce;Beer;Style;Puerto Varas;Chile
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Bosques;Mañio;Summer Ale;Bronce;Bronce;Beer;Style;Puerto Varas;Chile
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Browar Fortuna;Komes Porter Ba?tycki;Baltic Porter;Bronce;Bronce;Beer;Style;Mi?os?aw;Polonia
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Browar Fortuna;Komes Potrójny Z?oty;Tripel;Oro;Oro;Beer;Style;Mi?os?aw;Polonia
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Browar Fortuna;Komes Strong Blonde;Belgian Strong Blonde;Bronce;Bronce;Beer;Style;Mi?os?aw;Polonia
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Browar Grodzisk;Piwo Grodziskie;Grodziskie;Plata;Plata;Beer;Style;Grodzisk Wielkopolski;Polonia
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Browar Grodzisk (Colab. Kacper Specyal);Grodziskie Piwobraniowe 2024;Grodziskie;Oro;Oro;Beer;Style;Grodzisk Wielkopolski;Polonia
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Brüder;Bruder Baixa Gastronomia;Tropical Light Lager;Plata;Plata;Beer;Style;Ipatinga;Brasil
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Bruselas BBC;Apa Mosaic;American Pale Ale;Bronce;Bronce;Beer;Style;Neuquen;Argentina
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Bruselas BBC;Caida Libre Light Lager;American Light Lager;Plata;Plata;Beer;Style;Neuquen;Argentina
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Bruselas BBC;Porter;Robust Porter;Bronce;Bronce;Beer;Style;Neuquen;Argentina
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Buko Br. Co.;Kilt - Scotch;Scotch Ale;Bronce;Bronce;Beer;Style;Tristan Suarez;Argentina
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Buko Br. Co.;Le Petit Vie - Session Ipl;Session Beer;Plata;Plata;Beer;Style;Tristan Suarez;Argentina
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Cabrona;Area 51;American Ipa;Plata;Plata;Beer;Style;Cipolletti;Argentina
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Cabrona;Baby Session;Session Ipa;Oro;Oro;Beer;Style;Cipolletti;Argentina
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Cabrona;Hoppo Blonde;Australian Pale Ale;Oro;Oro;Beer;Style;Cipolletti;Argentina
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Cabrona;La Tere;Brown Porter;Bronce;Bronce;Beer;Style;Cipolletti;Argentina
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Cabrona;Monkey;American Strong Pale Ale;Oro;Oro;Beer;Style;Cipolletti;Argentina
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Cabrona;Palmerita;Imperial Ipa;Oro;Oro;Beer;Style;Cipolletti;Argentina
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Cabrona;Sr. Eco;Session Ipa;Plata;Plata;Beer;Style;Cipolletti;Argentina
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Cabrona;Vicky Red;American Amber Ale;Plata;Plata;Beer;Style;Cipolletti;Argentina
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Cadejo Br. Co.;Wapa;American Wheat Beer;Oro;Oro;Beer;Style;Santa Tecla;El Salvador
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Cerros De Chena;Av. San Jose;American Black Ale;Plata;Plata;Beer;Style;San Bernardo;Chile
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Cerros De Chena;Catemito;Imperial Red Ale;Plata;Plata;Beer;Style;San Bernardo;Chile
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Cerros De Chena;Parque Garcia De La Huerta;Hazy Strong Pale Ale;Oro;Oro;Beer;Style;San Bernardo;Chile
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Chela De Playa;Chela De Playa Porter;Brown Porter;Plata;Plata;Beer;Style;Playa Del Carmen;México
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Chela De Playa;Quetzal Vienna Lager;Vienna Lager;Bronce;Bronce;Beer;Style;Playa Del Carmen;México
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Clandestina;Perla Negra;Dunkel Weizen;Plata;Plata;Beer;Style;Panama Pacifico;Panamá
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Clarke's Br. Co.;Blueberry Moscow Mule Sour;Specialty Berliner Weisse;Oro;Oro;Beer;Style; - ;Panamá
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Clarke's Br. Co.;Lichtenhainer;Historical Beer;Oro;Oro;Beer;Style; - ;Panamá
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Cometa Cosmica (Colab. Two Broders);Cuydaraste;Dubbel;Bronce;Bronce;Beer;Style;Quito;Ecuador
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Cometa Cosmica (Colab. Two Broders);Sour Andina;Chicha Beer;Bronce;Bronce;Beer;Style;Quito;Ecuador
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Dady;Gulu, Gulu;Sin Gluten;Bronce;Bronce;Beer;Style;Resistencia;Argentina
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Dady;Huellas;Sin Alcohol;Plata;Plata;Beer;Style;Resistencia;Argentina
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Dalí Brewery;New Hamp;Hazy Imperial Ipa;Oro;Oro;Beer;Style;Buenos Aires;Argentina
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Daoravida Brewpub;La Vie En Houblon;American Belgo Ale;Bronce;Bronce;Beer;Style;Campinas;Brasil
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Daoravida Brewpub;Terminus 2024;Experimental;Bronce;Bronce;Beer;Style;Campinas;Brasil
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Darkness Br.;His Name Is Rauch;Smoke Beer;Bronce;Bronce;Beer;Style;Bellevue;EEUU
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Darkness Br.;Mayan Sacrifice;Chili Beer;Bronce;Bronce;Beer;Style;Bellevue;EEUU
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Denker;Denker Irish Red Ale;Irish Red Ale;Oro;Oro;Beer;Style;Rio De Janeiro;Brasil
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Distrito Br. Co.;Bergen Catharina Sour;Catharina Sour;Bronce;Bronce;Beer;Style;Ciudad Del Este;Paraguay
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Django;Pegrilosa;Catharina Sour;Plata;Plata;Beer;Style;Quito;Ecuador
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Django;Sushi Ale;Experimental;Plata;Plata;Beer;Style;Quito;Ecuador
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Drabble Craft Br.;Drabble American Ipa;International Pale Ale;Plata;Plata;Beer;Style;Jose Enrique Rodo;Uruguay
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Drabble Craft Br.;Drabble Session Ipa;Session Ipa;Bronce;Bronce;Beer;Style;Jose Enrique Rodo;Uruguay
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Dwarf;Jamaica Smaug;French & Belgian Ale;Bronce;Bronce;Beer;Style;Sarandi;Argentina
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Eden;Cornelius Stout;Oatmeal Stout;Plata;Plata;Beer;Style;Maringa;Brasil
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Eh Brew. Co.;Parece Tubão;Hazy Imperial Ipa;Bronce;Bronce;Beer;Style;Curitiba;Brasil
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;El Fruto;Nectaron;Hazy Pale Ale;Oro;Oro;Beer;Style;Exaltacion De La Cruz;Argentina
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;El Perro;Bola De Nieve;Oatmeal Stout;Bronce;Bronce;Beer;Style;Resistencia;Argentina
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;El Perro;Qué Mirá, Bobo!;Ipa Argenta;Bronce;Bronce;Beer;Style;Resistencia;Argentina
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;El Perro (Colab. Yasu);Nea'pa;Hazy Pale Ale;Bronce;Bronce;Beer;Style;Resistencia;Argentina
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Fario;Fario Ají Verde;Chili Beer;Plata;Plata;Beer;Style;Coyhaique;Chile
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Fario;Fario American Stout;American Stout;Oro;Oro;Beer;Style;Coyhaique;Chile
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Fermentum;Juicy Pale Ale;Hazy Pale Ale;Bronce;Bronce;Beer;Style;Córdoba;Argentina
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Feroz;Diosa Neón;American Sour Ale;Plata;Plata;Beer;Style; - ;Panamá
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Hank Bier;Blondie;Belgian Strong Blonde;Oro;Oro;Beer;Style;Guarapuava;Brasil
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Hank Bier;Honky Tonk Nerso;Brazilian Hop Beer;Oro;Oro;Beer;Style;Guarapuava;Brasil
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Hank Bier;Lost Highway;American Strong Pale Ale;Plata;Plata;Beer;Style;Guarapuava;Brasil
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Hank Bier;Metamorphosis Wit;Witbier;Plata;Plata;Beer;Style;Guarapuava;Brasil
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Hank Bier;Strong Dark;Belgian Strong Dark;Bronce;Bronce;Beer;Style;Guarapuava;Brasil
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Hank Bier;Tripel;Tripel;Bronce;Bronce;Beer;Style;Guarapuava;Brasil
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Hasta Pronto;...y Gracias Por Los Lúpulos;West Coast Ipa;Oro;Oro;Beer;Style;Santiago;Chile
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Hasta Pronto;Fiesta;American Pilsner;Plata;Plata;Beer;Style;Santiago;Chile
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Hasta Pronto;Microdosis;American Pale Ale;Oro;Oro;Beer;Style;Santiago;Chile
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Herken 1885;Neipa 101;Hazy Ipa;Bronce;Bronce;Beer;Style;Asuncion;Paraguay
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Herken 1885;New England Ipa;Hazy Ipa;Oro;Oro;Beer;Style;Asuncion;Paraguay
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Highgrain Br. Co.;Bavarian-Style Hefeweizen;Hefeweizen;Plata;Plata;Beer;Style;Cincinnati;EEUU
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Holy;Holy Amber;American Amber Ale;Bronce;Bronce;Beer;Style;Pto Iguazú;Argentina
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Holy;Holy Barrel Aged Series 2022;Flanders Oud Bruin/Red;Oro;Oro;Beer;Style;Pto Iguazú;Argentina
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Holy;Holy Ipa Argenta;Ipa Argenta;Plata;Plata;Beer;Style;Pto Iguazú;Argentina
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Itzel (Colab. Bucarest);American Ipa;American Ipa;Oro;Oro;Beer;Style;Avellaneda;Argentina
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Itzel (Colab. Jabalina);Padawan Imperial Ipa Con Jalapeños;Chili Beer;Bronce;Bronce;Beer;Style;Avellaneda;Argentina
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Itzel Craft Beer;Rakau Nz Ipa;New Zealand Ipa;Plata;Plata;Beer;Style;Avellaneda;Argentina
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Kiagus Paraguay Br.;Karumbe;Blonde Ale;Plata;Plata;Beer;Style;Encarnación;Paraguay
